stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
c,F,20509,-3.1,-11.2,53.8,3.0,0.0,0.0,C,0.66,1.0,0.4,2,5,9
c,F,20510,-2.3,-10.7,52.3,3.8,0.0,0.0,C,1.38,1.0,0.4,2,5,10
c,F,20511,-1.2,-11.2,46.6,4.3,0.0,0.0,C,1.99,1.0,0.4,2,5,11
c,F,20512,-0.7,-12.7,40.0,5.4,0.0,0.0,C,2.42,1.0,0.4,2,5,12
c,F,20513,0.4,-13.4,34.8,4.1,0.0,0.0,C,2.56,1.0,0.4,2,5,13
c,F,20514,1.4,-14.6,29.4,4.5,0.0,0.0,C,2.52,1.0,0.4,2,5,14
c,F,20515,2.4,-15.5,25.4,3.8,0.0,0.0,C,2.19,1.0,0.4,2,5,15
c,F,20516,2.7,-15.3,25.3,3.3,0.0,0.0,C,1.59,1.0,0.4,2,5,16
c,F,20517,2.9,-15.2,25.1,2.9,0.0,0.0,C,0.9,1.0,0.4,2,5,17
c,F,20518,1.6,-14.9,28.2,4.1,0.0,0.0,C,0.23,0.6,0.4,2,5,18
c,F,20519,0.2,-14.5,32.1,4.8,0.0,0.0,C,0.22,0.5928571428571429,0.4,2,5,19
c,F,20520,-0.3,-13.5,36.3,5.7,0.0,0.0,C,0.21000000000000002,0.5857142857142857,0.4,2,5,20
c,F,20521,-0.7,-12.3,41.3,5.5,0.0,0.0,C,0.2,0.5785714285714285,0.4,2,5,21
c,F,20522,-1.2,-11.5,45.7,5.1,0.0,0.0,C,0.19,0.5714285714285714,0.4,2,5,22
c,F,20523,-1.6,-11.2,47.7,6.3,0.0,0.0,C,0.18,0.5642857142857143,0.4,2,5,23
c,F,20600,-2.0,-11.3,49.1,4.5,0.0,0.0,C,0.17,0.5571428571428572,0.4,2,6,0
c,F,20601,-2.5,-11.6,49.9,5.3,0.0,0.0,C,0.16,0.55,0.4,2,6,1
c,F,20602,-3.0,-12.4,48.5,6.6,0.0,0.0,C,0.15000000000000002,0.5428571428571428,0.4,2,6,2
c,F,20603,-3.5,-12.6,49.3,5.3,0.0,0.0,C,0.14,0.5357142857142857,0.4,2,6,3
c,F,20604,-3.8,-13.0,48.9,5.3,0.0,0.0,C,0.13,0.5285714285714286,0.4,2,6,4
c,F,20605,-4.0,-13.8,46.5,4.3,0.0,0.0,C,0.12000000000000001,0.5214285714285715,0.4,2,6,5
c,F,20606,-4.2,-14.1,46.1,4.0,0.0,0.0,C,0.11000000000000001,0.5142857142857142,0.4,2,6,6
c,F,20607,-4.3,-14.4,45.2,3.2,0.0,0.0,C,0.1,0.5071428571428571,0.4,2,6,7
c,F,20608,-4.4,-15.2,42.5,2.9,0.0,0.0,C,0.09,0.5,0.4,2,6,8
c,F,20609,-3.2,-15.5,37.9,2.1,0.0,0.0,C,0.68,1.0,0.4,2,6,9
c,F,20610,-1.6,-15.1,35.0,2.3,0.0,0.0,C,1.37,1.0,0.4,2,6,10
c,F,20611,-0.6,-14.7,33.7,3.4,0.0,0.0,C,1.98,1.0,0.4,2,6,11
c,F,20612,0.9,-13.0,34.4,3.8,0.0,0.0,C,2.4,1.0,0.4,2,6,12
c,F,20613,2.8,-11.7,33.6,3.5,0.0,0.0,C,2.57,1.0,0.4,2,6,13
c,F,20614,4.3,-10.7,32.8,3.3,0.0,0.0,C,2.45,1.0,0.4,2,6,14
c,F,20615,5.6,-9.9,31.8,2.7,0.0,0.0,C,2.15,1.0,0.4,2,6,15
c,F,20616,6.3,-9.5,31.3,3.3,0.0,0.0,C,1.6,1.0,0.4,2,6,16
c,F,20617,5.3,-10.0,32.2,4.2,0.0,0.0,C,0.92,1.0,0.4,2,6,17
c,F,20618,4.0,-9.9,35.7,2.8,0.0,0.0,C,0.23,0.7,0.4,2,6,18
c,F,20619,2.6,-10.0,38.9,3.6,0.0,0.0,C,0.22142857142857145,0.6785714285714285,0.4,2,6,19
c,F,20620,2.1,-9.4,42.2,2.8,0.0,0.0,C,0.21285714285714286,0.6571428571428571,0.4,2,6,20
c,F,20621,1.2,-8.5,48.2,1.9,0.0,0.0,C,0.2042857142857143,0.6357142857142857,0.4,2,6,21
c,F,20622,0.7,-8.1,51.9,2.3,0.0,0.0,C,0.19571428571428573,0.6142857142857142,0.4,2,6,22
c,F,20623,0.4,-7.8,54.0,2.8,0.0,0.0,C,0.18714285714285717,0.5928571428571429,0.4,2,6,23
c,F,20700,0.1,-7.9,54.6,4.5,0.0,0.0,C,0.17857142857142858,0.5714285714285714,0.4,2,7,0
c,F,20701,-0.3,-8.4,54.3,2.8,0.0,0.0,C,0.17,0.55,0.4,2,7,1
c,F,20702,-1.0,-8.8,55.3,1.6,0.0,0.0,C,0.16142857142857142,0.5285714285714286,0.4,2,7,2
c,F,20703,-1.4,-9.0,56.4,2.0,0.0,0.0,C,0.15285714285714286,0.5071428571428571,0.4,2,7,3
c,F,20704,-1.8,-9.8,54.2,2.1,0.0,0.0,C,0.1442857142857143,0.4857142857142857,0.4,2,7,4
c,F,20705,-2.0,-10.6,51.8,2.1,0.0,0.0,C,0.13571428571428573,0.4642857142857143,0.4,2,7,5
c,F,20706,-2.3,-10.9,51.8,2.4,0.0,0.0,C,0.12714285714285714,0.44285714285714284,0.4,2,7,6
c,F,20707,-2.5,-11.1,51.9,3.2,0.0,0.0,C,0.11857142857142858,0.42142857142857143,0.4,2,7,7
c,F,20708,-2.4,-11.6,49.1,2.6,0.0,0.0,C,0.11,0.4,0.4,2,7,8
c,F,20709,-1.4,-12.1,44.0,4.4,0.0,0.0,C,0.67,1.0,0.4,2,7,9
c,F,20710,0.4,-12.7,36.9,3.6,0.0,0.0,C,1.39,1.0,0.4,2,7,10
c,F,20711,1.8,-12.7,33.1,3.5,0.0,0.0,C,1.94,1.0,0.4,2,7,11
c,F,20712,3.5,-13.0,28.7,3.2,0.0,0.0,C,2.25,1.0,0.4,2,7,12
c,F,20713,4.3,-13.4,26.1,2.3,0.0,0.0,C,1.49,0.5,0.4,2,7,13
c,F,20714,4.9,-13.6,25.0,2.9,0.0,0.0,C,1.87,0.6,0.4,2,7,14
c,F,20715,5.8,-13.2,24.0,2.8,0.0,0.0,C,1.49,0.3,0.4,2,7,15
c,F,20716,4.5,-13.8,25.1,2.6,0.0,0.0,C,0.61,0.0,0.4,2,7,16
c,F,20717,3.9,-14.0,25.6,3.0,0.0,0.0,C,0.23,0.0,0.4,2,7,17
c,F,20718,3.4,-14.2,26.4,2.5,0.0,0.0,C,0.06,0.0,0.4,2,7,18
c,F,20719,2.9,-14.4,26.8,3.8,0.0,0.0,C,0.060714285714285714,0.014285714285714287,0.4,2,7,19
c,F,20720,2.9,-14.3,26.9,4.6,0.0,0.0,C,0.06142857142857143,0.028571428571428574,0.4,2,7,20
c,F,20721,2.9,-14.2,27.3,3.9,0.0,0.0,C,0.062142857142857146,0.04285714285714286,0.4,2,7,21
c,F,20722,2.8,-14.0,28.0,4.2,0.0,0.0,C,0.06285714285714286,0.05714285714285715,0.4,2,7,22
c,F,20723,2.6,-13.7,28.9,3.5,0.0,0.0,C,0.06357142857142857,0.07142857142857144,0.4,2,7,23
c,F,20800,2.3,-13.8,29.3,3.9,0.0,0.0,C,0.0642857142857143,0.08571428571428572,0.4,2,8,0
c,F,20801,1.9,-13.5,31.0,3.3,0.0,0.0,C,0.065,0.1,0.4,2,8,1
c,F,20802,1.5,-13.4,32.0,3.1,0.0,0.0,C,0.06571428571428571,0.1142857142857143,0.4,2,8,2
c,F,20803,1.2,-13.0,33.9,4.7,0.0,0.0,C,0.06642857142857143,0.1285714285714286,0.4,2,8,3
c,F,20804,1.0,-12.7,35.1,5.0,0.0,0.0,C,0.06714285714285714,0.14285714285714288,0.4,2,8,4
c,F,20805,0.9,-12.8,35.3,4.4,0.0,0.0,C,0.06785714285714287,0.15714285714285717,0.4,2,8,5
c,F,20806,0.8,-12.8,35.3,5.2,0.0,0.0,C,0.06857142857142857,0.17142857142857143,0.4,2,8,6
c,F,20807,0.2,-12.7,37.3,4.1,0.0,0.0,C,0.0692857142857143,0.18571428571428572,0.4,2,8,7
c,F,20808,-0.2,-12.5,39.2,2.8,0.0,0.0,C,0.07,0.2,0.4,2,8,8
c,F,20809,0.2,-12.2,38.7,5.2,0.0,0.0,C,0.65,1.0,0.4,2,8,9
c,F,20810,1.5,-12.0,35.9,5.2,0.0,0.0,C,1.36,1.0,0.4,2,8,10
c,F,20811,3.2,-11.0,34.5,3.2,0.0,0.0,C,1.77,1.0,0.4,2,8,11
c,F,20812,4.8,-10.8,31.5,2.9,0.0,0.0,C,2.2,1.0,0.4,2,8,12
c,F,20813,6.5,-11.0,27.3,2.9,0.0,0.0,C,2.55,1.0,0.4,2,8,13
c,F,20814,7.0,-10.7,27.0,4.6,0.0,0.0,C,2.4,1.0,0.4,2,8,14
c,F,20815,7.5,-9.6,28.6,4.9,0.0,0.0,C,2.14,1.0,0.4,2,8,15
c,F,20816,8.3,-8.9,28.7,3.7,0.0,0.0,C,1.58,1.0,0.4,2,8,16
c,F,20817,8.2,-7.9,31.4,3.1,0.0,0.0,C,0.9,1.0,0.4,2,8,17
c,F,20818,6.9,-5.8,40.0,1.4,0.0,0.0,C,0.2,0.6,0.4,2,8,18
c,F,20819,5.0,-8.8,36.4,1.3,0.0,0.0,C,0.19071428571428573,0.5785714285714285,0.4,2,8,19
c,F,20820,4.3,-10.4,33.6,1.0,0.0,0.0,C,0.18142857142857144,0.5571428571428572,0.4,2,8,20
c,F,20821,3.9,-11.7,31.0,2.0,0.0,0.0,C,0.17214285714285715,0.5357142857142857,0.4,2,8,21
c,F,20822,3.6,-11.2,33.1,1.0,0.0,0.0,C,0.16285714285714287,0.5142857142857142,0.4,2,8,22
c,F,20823,3.1,-11.2,34.2,1.5,0.0,0.0,C,0.15357142857142858,0.4928571428571428,0.4,2,8,23
c,F,20900,2.5,-11.3,35.2,0.6,0.0,0.0,C,0.1442857142857143,0.4714285714285714,0.4,2,9,0
c,F,20901,2.0,-11.4,36.1,1.7,0.0,0.0,C,0.135,0.44999999999999996,0.4,2,9,1
c,F,20902,2.0,-11.5,36.1,2.9,0.0,0.0,C,0.12571428571428572,0.42857142857142855,0.4,2,9,2
c,F,20903,2.4,-10.9,37.0,3.5,0.0,0.0,C,0.11642857142857144,0.40714285714285714,0.4,2,9,3
c,F,20904,2.5,-9.7,40.2,3.4,0.0,0.0,C,0.10714285714285715,0.3857142857142857,0.4,2,9,4
c,F,20905,2.6,-8.0,45.6,3.1,0.0,0.0,C,0.09785714285714286,0.36428571428571427,0.4,2,9,5
c,F,20906,2.7,-6.7,49.9,2.7,0.0,0.0,C,0.08857142857142858,0.34285714285714286,0.4,2,9,6
c,F,20907,2.8,-5.8,53.1,2.9,0.0,0.0,C,0.07928571428571429,0.3214285714285714,0.4,2,9,7
c,F,20908,3.0,-5.2,54.9,2.3,0.0,0.0,C,0.07,0.3,0.4,2,9,8
c,F,20909,4.8,-4.9,49.3,2.2,0.0,0.0,C,0.64,1.0,0.4,2,9,9
c,F,20910,7.5,-2.8,47.9,2.8,0.0,0.0,C,1.37,1.0,0.4,2,9,10
c,F,20911,9.3,-1.8,45.9,2.7,0.0,0.0,C,1.83,1.0,0.4,2,9,11
c,F,20912,10.6,-1.6,42.6,2.0,0.0,0.0,C,2.07,1.0,0.4,2,9,12
c,F,20913,11.1,-0.7,43.9,3.5,0.0,0.0,C,2.47,1.0,0.4,2,9,13
c,F,20914,10.9,0.3,48.0,3.4,0.0,0.0,C,2.11,0.9,0.4,2,9,14
c,F,20915,10.9,0.2,47.7,2.9,0.0,0.0,C,1.81,1.0,0.4,2,9,15
c,F,20916,9.2,0.2,53.6,3.4,0.0,0.0,C,0.92,0.5,0.4,2,9,16
c,F,20917,8.1,0.0,57.0,2.2,0.0,0.0,C,0.31,0.0,0.4,2,9,17
c,F,20918,7.4,-0.3,58.3,2.3,0.0,0.0,C,0.08,0.0,0.4,2,9,18
c,F,20919,6.8,-0.7,58.9,2.4,0.0,0.0,C,0.07642857142857143,0.0,0.4,2,9,19
c,F,20920,6.5,-0.9,59.3,1.8,0.0,0.0,C,0.07285714285714286,0.0,0.4,2,9,20
c,F,20921,6.2,-1.2,58.8,1.6,0.0,0.0,C,0.06928571428571428,0.0,0.4,2,9,21
c,F,20922,6.3,-1.2,58.7,1.9,0.0,0.0,C,0.06571428571428571,0.0,0.4,2,9,22
c,F,20923,6.1,-1.4,58.6,1.8,0.0,0.0,C,0.06214285714285714,0.0,0.4,2,9,23
c,F,21000,5.8,-1.8,57.8,1.9,0.0,0.0,C,0.05857142857142857,0.0,0.4,2,10,0
c,F,21001,5.7,-1.8,58.5,0.9,0.0,0.0,C,0.055,0.0,0.4,2,10,1
c,F,21002,5.5,-2.0,58.5,1.1,0.0,0.0,C,0.05142857142857143,0.0,0.4,2,10,2
c,F,21003,5.4,-2.5,56.9,1.5,0.0,0.0,C,0.047857142857142855,0.0,0.4,2,10,3
c,F,21004,5.3,-2.7,56.5,1.5,0.0,0.0,C,0.04428571428571428,0.0,0.4,2,10,4
c,F,21005,5.4,-2.5,56.9,1.6,0.0,0.0,C,0.04071428571428571,0.0,0.4,2,10,5
c,F,21006,5.5,-2.5,56.3,3.4,0.0,0.0,C,0.037142857142857144,0.0,0.4,2,10,6
c,F,21007,5.3,-2.4,57.6,3.5,0.0,0.0,C,0.03357142857142857,0.0,0.4,2,10,7
c,F,21008,5.1,-2.7,57.2,2.3,0.0,0.0,C,0.03,0.0,0.4,2,10,8
c,F,21009,6.0,-2.9,52.9,1.6,0.0,0.0,C,0.41,0.1,0.4,2,10,9
c,F,21010,8.2,-2.7,46.4,1.6,0.0,0.0,C,1.18,0.9,0.4,2,10,10
c,F,21011,9.7,-2.8,41.3,2.2,0.0,0.0,C,1.8,0.8,0.4,2,10,11
c,F,21012,9.4,-3.9,39.0,3.1,0.0,0.0,C,1.96,0.8,0.4,2,10,12
c,F,21013,10.8,-4.7,33.3,2.4,0.0,0.0,C,2.49,1.0,0.4,2,10,13
c,F,21014,11.7,-4.6,31.8,2.2,0.0,0.0,C,2.36,1.0,0.4,2,10,14
c,F,21015,12.3,-4.2,31.3,1.9,0.0,0.0,C,2.08,1.0,0.4,2,10,15
c,F,21016,12.0,-5.0,30.0,2.6,0.0,0.0,C,1.53,1.0,0.4,2,10,16
c,F,21017,11.8,-7.6,25.1,2.5,0.0,0.0,C,0.91,1.0,0.4,2,10,17
c,F,21018,10.2,-7.5,29.0,2.6,0.0,0.0,C,0.25,0.7,0.4,2,10,18
c,F,21019,8.1,-3.2,44.9,2.5,0.0,0.0,C,0.0,0.0,0.4,2,10,19
c,F,21020,7.2,-3.5,46.6,1.9,0.0,0.0,C,0.006153846153846154,0.03076923076923077,0.4,2,10,20
c,F,21021,6.8,-3.3,48.6,1.9,0.0,0.0,C,0.012307692307692308,0.06153846153846154,0.4,2,10,21
c,F,21022,6.4,-4.3,46.1,1.9,0.0,0.0,C,0.01846153846153846,0.09230769230769231,0.4,2,10,22
c,F,21023,6.1,-7.6,36.9,2.5,0.0,0.0,C,0.024615384615384615,0.12307692307692308,0.4,2,10,23
c,F,21100,5.7,-9.4,32.6,3.3,0.0,0.0,C,0.03076923076923077,0.15384615384615385,0.4,2,11,0
c,F,21101,5.0,-9.8,33.6,3.0,0.0,0.0,C,0.03692307692307692,0.18461538461538463,0.4,2,11,1
c,F,21102,4.5,-10.1,33.9,2.3,0.0,0.0,C,0.043076923076923075,0.2153846153846154,0.4,2,11,2
c,F,21103,4.3,-10.0,34.5,3.1,0.0,0.0,C,0.04923076923076923,0.24615384615384617,0.4,2,11,3
c,F,21104,3.4,-10.1,36.3,0.8,0.0,0.0,C,0.055384615384615386,0.27692307692307694,0.4,2,11,4
c,F,21105,2.9,-10.0,38.2,2.1,0.0,0.0,C,0.06153846153846154,0.3076923076923077,0.4,2,11,5
c,F,21106,2.6,-10.1,38.5,1.3,0.0,0.0,C,0.06769230769230769,0.3384615384615385,0.4,2,11,6
c,F,21107,2.1,-10.4,39.0,1.0,0.0,0.0,C,0.07384615384615384,0.36923076923076925,0.4,2,11,7
c,F,21108,2.4,-10.0,39.4,0.7,0.0,0.0,C,0.08,0.4,0.4,2,11,8
c,F,21109,4.4,-9.2,36.5,0.1,0.0,0.0,C,0.64,1.0,0.4,2,11,9
c,F,21110,7.0,-7.7,34.4,0.0,0.0,0.0,C,1.35,1.0,0.4,2,11,10
c,F,21111,9.2,-7.7,29.6,1.7,0.0,0.0,C,1.98,1.0,0.4,2,11,11
c,F,21112,11.1,-7.9,25.6,1.7,0.0,0.0,C,2.38,1.0,0.4,2,11,12
c,F,21113,11.8,-6.8,26.7,2.9,0.0,0.0,C,2.53,1.0,0.4,2,11,13
c,F,21114,11.1,-4.5,33.2,3.7,0.0,0.0,C,2.41,1.0,0.4,2,11,14
c,F,21115,10.9,-3.6,35.9,3.5,0.0,0.0,C,2.06,1.0,0.4,2,11,15
c,F,21116,11.0,-2.6,38.6,2.7,0.0,0.0,C,1.54,1.0,0.4,2,11,16
c,F,21117,10.5,-2.6,39.6,2.3,0.0,0.0,C,0.85,1.0,0.4,2,11,17
c,F,21118,8.7,-2.1,46.6,2.5,0.0,0.0,C,0.17,0.5,0.4,2,11,18
c,F,21119,7.4,-2.2,50.5,1.7,0.0,0.0,C,0.0,0.0,0.4,2,11,19
c,F,21120,6.9,-2.0,52.8,1.9,0.0,0.0,C,0.006923076923076922,0.023076923076923075,0.4,2,11,20
c,F,21121,6.2,-2.1,55.4,2.1,0.0,0.0,C,0.013846153846153845,0.04615384615384615,0.4,2,11,21
c,F,21122,5.7,-2.4,56.0,1.7,0.0,0.0,C,0.02076923076923077,0.06923076923076922,0.4,2,11,22
c,F,21123,5.6,-2.4,56.7,0.0,0.0,0.0,C,0.02769230769230769,0.0923076923076923,0.4,2,11,23
c,F,21200,5.4,-2.1,58.6,0.0,0.0,0.0,C,0.03461538461538461,0.11538461538461538,0.4,2,12,0
c,F,21201,5.2,-2.0,59.7,0.0,0.0,0.0,C,0.04153846153846154,0.13846153846153844,0.4,2,12,1
c,F,21202,5.5,-2.0,58.4,0.7,0.0,0.0,C,0.04846153846153846,0.16153846153846152,0.4,2,12,2
c,F,21203,6.1,-2.4,54.6,2.8,0.0,0.0,C,0.05538461538461538,0.1846153846153846,0.4,2,12,3
c,F,21204,6.1,-2.5,54.1,1.7,0.0,0.0,C,0.0623076923076923,0.20769230769230768,0.4,2,12,4
c,F,21205,5.8,-2.9,53.5,1.4,0.0,0.0,C,0.06923076923076922,0.23076923076923075,0.4,2,12,5
c,F,21206,5.4,-3.9,51.0,1.5,0.0,0.0,C,0.07615384615384614,0.25384615384615383,0.4,2,12,6
c,F,21207,5.5,-5.7,44.5,0.7,0.0,0.0,C,0.08307692307692308,0.2769230769230769,0.4,2,12,7
c,F,21208,5.6,-7.1,39.7,1.2,0.0,0.0,C,0.09,0.3,0.4,2,12,8
c,F,21209,6.9,-4.5,44.2,0.0,0.0,0.0,C,0.61,0.9,0.4,2,12,9
c,F,21210,9.2,-4.8,36.8,0.0,0.0,0.0,C,1.35,1.0,0.4,2,12,10
c,F,21211,12.0,-6.4,27.1,0.0,0.0,0.0,C,1.98,1.0,0.4,2,12,11
c,F,21212,13.0,-5.6,26.9,1.9,0.0,0.0,C,2.36,1.0,0.4,2,12,12
c,F,21213,13.7,-4.2,28.8,2.7,0.0,0.0,C,2.53,1.0,0.4,2,12,13
c,F,21214,13.3,-2.1,34.3,2.8,0.0,0.0,C,2.42,1.0,0.4,2,12,14
c,F,21215,12.7,-0.4,40.4,3.2,0.0,0.0,C,2.06,1.0,0.4,2,12,15
c,F,21216,11.9,-0.2,43.4,3.9,0.0,0.0,C,1.53,1.0,0.4,2,12,16
c,F,21217,10.9,-1.5,42.0,3.6,0.0,0.0,C,0.85,1.0,0.4,2,12,17
c,F,21218,9.5,-2.8,42.0,3.6,0.0,0.0,C,0.22,0.6,0.4,2,12,18
c,F,21219,8.4,-1.7,49.1,3.3,0.0,0.0,C,0.0,0.0,0.4,2,12,19
c,F,21220,7.9,-0.2,56.8,3.5,0.0,0.0,C,0.0038461538461538464,0.0,0.4,2,12,20
c,F,21221,7.4,1.7,67.2,2.9,0.0,0.0,C,0.007692307692307693,0.0,0.4,2,12,21
c,F,21222,7.1,1.5,67.7,2.6,0.0,0.0,C,0.011538461538461539,0.0,0.4,2,12,22
c,F,21223,6.6,1.1,67.8,2.7,0.0,0.0,C,0.015384615384615385,0.0,0.4,2,12,23
c,F,21300,6.6,0.8,66.5,3.1,0.0,0.0,C,0.019230769230769232,0.0,0.4,2,13,0
c,F,21301,6.6,0.6,65.7,3.4,0.0,0.0,C,0.023076923076923078,0.0,0.4,2,13,1
c,F,21302,6.6,0.4,64.6,3.2,0.0,0.0,C,0.026923076923076925,0.0,0.4,2,13,2
c,F,21303,6.7,0.1,63.0,3.1,0.0,0.0,C,0.03076923076923077,0.0,0.4,2,13,3
c,F,21304,6.9,0.0,61.4,3.2,0.0,0.0,C,0.03461538461538462,0.0,0.4,2,13,4
c,F,21305,6.9,0.2,62.2,3.5,0.0,0.0,C,0.038461538461538464,0.0,0.4,2,13,5
c,F,21306,6.9,0.6,63.9,3.2,0.0,0.0,C,0.04230769230769231,0.0,0.4,2,13,6
c,F,21307,7.0,0.7,64.1,3.1,0.0,0.0,C,0.046153846153846156,0.0,0.4,2,13,7
c,F,21308,7.1,0.7,63.8,3.1,0.0,0.0,C,0.05,0.0,0.4,2,13,8
c,F,21309,7.6,1.0,62.7,3.0,0.0,0.0,C,0.36,0.0,0.4,2,13,9
c,F,21310,8.8,2.0,62.0,3.1,0.0,0.0,C,0.77,0.2,0.4,2,13,10
c,F,21311,11.4,2.8,55.5,2.7,0.0,0.0,C,1.76,1.0,0.4,2,13,11
c,F,21312,13.2,2.5,48.0,3.2,0.0,0.0,C,2.08,0.9,0.4,2,13,12
c,F,21313,12.8,2.6,50.1,2.8,0.0,0.0,C,1.5,0.4,0.4,2,13,13
c,F,21314,13.4,3.4,50.8,2.8,0.0,0.0,C,1.84,0.7,0.4,2,13,14
c,F,21315,13.9,3.2,48.5,3.3,0.0,0.0,C,1.9,0.9,0.4,2,13,15
c,F,21316,12.3,2.9,52.4,4.0,0.0,0.0,C,1.13,0.4,0.4,2,13,16
c,F,21317,10.8,2.5,56.8,3.7,0.0,0.0,C,0.33,0.0,0.4,2,13,17
c,F,21318,8.9,4.4,73.1,3.5,0.0,0.0,R,0.04,0.0,0.4,2,13,18
c,F,21319,8.0,4.1,76.3,3.0,0.0,0.0,C,0.0,0.0,0.4,2,13,19
c,F,21320,7.9,3.8,75.4,3.4,0.0,0.0,C,0.008461538461538461,0.015384615384615385,0.4,2,13,20
c,F,21321,7.4,3.4,75.7,3.5,0.0,0.0,C,0.016923076923076923,0.03076923076923077,0.4,2,13,21
c,F,21322,7.2,3.5,77.0,3.2,0.0,0.0,R,0.025384615384615384,0.046153846153846156,0.4,2,13,22
c,F,21323,6.9,3.9,80.9,3.5,0.0,0.0,R,0.033846153846153845,0.06153846153846154,0.4,2,13,23
c,F,21400,6.8,3.4,79.0,3.3,0.0,0.0,C,0.04230769230769231,0.07692307692307693,0.4,2,14,0
c,F,21401,6.6,3.3,79.6,3.5,0.0,0.0,C,0.05076923076923077,0.09230769230769231,0.4,2,14,1
c,F,21402,6.3,3.1,79.7,3.0,0.0,0.0,C,0.059230769230769226,0.1076923076923077,0.4,2,14,2
c,F,21403,6.3,2.8,78.3,3.5,0.0,0.0,C,0.06769230769230769,0.12307692307692308,0.4,2,14,3
c,F,21404,6.7,2.7,76.0,3.4,0.0,0.0,C,0.07615384615384616,0.13846153846153847,0.4,2,14,4
c,F,21405,6.6,2.8,76.6,3.0,0.0,0.0,C,0.08461538461538462,0.15384615384615385,0.4,2,14,5
c,F,21406,7.0,2.7,74.3,3.2,0.0,0.0,C,0.09307692307692307,0.16923076923076924,0.4,2,14,6
c,F,21407,6.7,2.6,75.2,3.4,0.0,0.0,C,0.10153846153846154,0.18461538461538463,0.4,2,14,7
c,F,21408,6.5,2.6,76.1,3.1,0.0,0.0,C,0.11,0.2,0.4,2,14,8
c,F,21409,7.7,2.9,71.6,2.5,0.0,0.0,C,0.47,0.0,0.4,2,14,9
c,F,21410,9.6,3.8,67.0,2.3,0.0,0.0,C,1.24,0.6,0.4,2,14,10
c,F,21411,11.7,4.6,61.9,1.8,0.0,0.0,C,1.69,0.8,0.4,2,14,11
c,F,21412,12.5,5.4,62.0,2.0,0.0,0.0,C,1.64,0.3,0.4,2,14,12
c,F,21413,11.5,5.6,67.0,2.4,0.0,0.0,R,0.83,0.1,0.4,2,14,13
c,F,21414,10.3,5.2,70.5,2.0,0.0,0.0,R,0.78,0.1,0.4,2,14,14
c,F,21415,11.8,5.3,64.5,3.6,0.0,0.0,C,1.85,0.7,0.4,2,14,15
c,F,21416,11.3,5.6,68.3,4.7,0.0,0.0,C,1.21,0.5,0.4,2,14,16
c,F,21417,10.8,5.1,68.1,4.9,0.0,0.0,C,0.81,0.8,0.4,2,14,17
c,F,21418,10.0,5.1,71.5,5.4,0.0,0.0,C,0.22,0.4,0.4,2,14,18
c,F,21419,9.3,4.9,73.7,4.2,0.0,0.0,C,0.01,0.0,0.4,2,14,19
c,F,21420,9.0,3.1,66.9,3.3,0.0,0.0,C,0.016153846153846154,0.007692307692307693,0.4,2,14,20
c,F,21421,8.5,2.0,63.4,4.1,0.0,0.0,C,0.022307692307692306,0.015384615384615385,0.4,2,14,21
c,F,21422,8.0,3.0,70.6,5.2,0.0,0.0,C,0.02846153846153846,0.023076923076923078,0.4,2,14,22
c,F,21423,7.6,2.9,72.5,4.0,0.0,0.0,C,0.03461538461538462,0.03076923076923077,0.4,2,14,23
c,F,21500,7.4,-3.4,46.7,3.9,0.0,0.0,C,0.04076923076923077,0.038461538461538464,0.4,2,15,0
c,F,21501,6.8,-4.7,43.9,3.7,0.0,0.0,C,0.04692307692307692,0.046153846153846156,0.4,2,15,1
c,F,21502,5.8,-2.7,54.5,3.5,0.0,0.0,C,0.05307692307692308,0.05384615384615385,0.4,2,15,2
c,F,21503,5.0,-2.6,57.7,5.3,0.0,0.0,C,0.05923076923076923,0.06153846153846154,0.4,2,15,3
c,F,21504,4.2,-3.8,56.1,5.5,0.0,0.0,C,0.06538461538461539,0.06923076923076923,0.4,2,15,4
c,F,21505,3.5,-6.2,48.9,6.6,0.0,0.0,C,0.07153846153846154,0.07692307692307693,0.4,2,15,5
c,F,21506,2.3,-6.8,51.1,4.9,0.0,0.0,C,0.07769230769230769,0.08461538461538462,0.4,2,15,6
c,F,21507,1.6,-7.8,49.6,5.4,0.0,0.0,C,0.08384615384615383,0.09230769230769231,0.4,2,15,7
c,F,21508,1.4,-8.0,49.9,5.6,0.2,0.0,C,0.09,0.1,0.4,2,15,8
c,F,21509,1.5,-7.9,49.5,5.5,0.18823529411764706,0.0,C,0.56,0.5,0.4,2,15,9
c,F,21510,2.2,-7.9,47.2,5.3,0.17647058823529413,0.0,C,1.09,0.8,0.4,2,15,10
c,F,21511,3.7,-7.8,42.8,4.3,0.1647058823529412,0.0,C,1.99,1.0,0.4,2,15,11
c,F,21512,5.3,-9.1,34.8,5.0,0.15294117647058825,0.0,C,2.45,1.0,0.4,2,15,12
c,F,21513,6.1,-8.7,33.8,5.7,0.1411764705882353,0.0,C,2.69,1.0,0.4,2,15,13
c,F,21514,7.0,-10.2,28.2,6.3,0.12941176470588237,0.0,C,2.67,1.0,0.4,2,15,14
c,F,21515,7.4,-10.2,27.5,4.3,0.11764705882352942,0.0,C,2.32,1.0,0.4,2,15,15
