stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
b,F,52402,17.9,13.1,73.4,2.1,0.0,0.0,C,0.054,0.06,0.0,5,24,2
b,F,52403,17.5,13.1,75.3,1.9,0.0,0.0,C,0.053,0.07,0.0,5,24,3
b,F,52404,16.7,13.1,79.2,1.4,0.0,0.0,G,0.052000000000000005,0.08,0.0,5,24,4
b,F,52405,15.8,12.8,82.2,1.1,0.0,0.0,C,0.051000000000000004,0.09,0.0,5,24,5
b,F,52406,15.1,12.7,85.2,0.9,0.0,0.0,G,0.05,0.1,0.0,5,24,6
b,F,52407,16.3,13.0,80.9,0.7,0.0,0.0,C,0.5,1.0,0.0,5,24,7
b,F,52408,18.7,13.4,71.1,0.7,0.0,0.0,C,1.2,1.0,0.0,5,24,8
b,F,52409,21.1,13.0,60.1,0.7,0.0,0.0,C,1.92,1.0,0.0,5,24,9
b,F,52410,23.4,11.6,47.7,1.6,0.0,0.0,G,2.6,1.0,0.0,5,24,10
b,F,52411,25.2,9.2,36.2,2.4,0.0,0.0,C,3.12,1.0,0.0,5,24,11
b,F,52412,27.0,9.6,33.6,2.3,0.0,0.0,C,3.37,1.0,0.0,5,24,12
b,F,52413,28.4,8.8,29.4,3.0,0.0,0.0,C,3.48,1.0,0.0,5,24,13
b,F,52414,29.4,9.0,27.9,2.7,0.0,0.0,G,3.38,1.0,0.0,5,24,14
b,F,52415,30.5,9.3,26.7,2.1,0.0,0.0,C,3.07,1.0,0.0,5,24,15
b,F,52416,31.0,8.5,24.7,2.4,0.0,0.0,C,2.57,1.0,0.0,5,24,16
b,F,52417,30.9,8.5,24.9,2.6,0.0,0.0,C,1.87,1.0,0.0,5,24,17
b,F,52418,30.2,9.2,27.1,2.4,0.0,0.0,C,1.13,1.0,0.0,5,24,18
b,F,52419,28.3,11.6,35.6,3.1,0.0,0.0,C,0.45,1.0,0.0,5,24,19
b,F,52420,25.5,11.7,42.1,2.2,0.0,0.0,C,0.04,0.0,0.0,5,24,20
b,F,52421,23.5,9.5,41.0,2.6,0.0,0.0,C,0.041,0.01,0.0,5,24,21
b,F,52422,21.9,8.5,42.2,1.2,0.0,0.0,C,0.042,0.02,0.0,5,24,22
b,F,52423,20.7,8.9,46.9,1.4,0.0,0.0,C,0.043000000000000003,0.03,0.0,5,24,23
b,F,52500,19.6,9.5,52.3,1.5,0.0,0.0,C,0.044000000000000004,0.04,0.0,5,25,0
b,F,52501,19.1,9.9,55.1,0.8,0.0,0.0,C,0.045,0.05,0.0,5,25,1
b,F,52502,18.5,10.2,58.1,0.9,0.0,0.0,C,0.046,0.06,0.0,5,25,2
b,F,52503,17.6,10.4,62.5,1.5,0.0,0.0,C,0.047,0.07,0.0,5,25,3
b,F,52504,16.8,10.5,66.3,1.2,0.0,0.0,C,0.048,0.08,0.0,5,25,4
b,F,52505,16.3,10.6,69.0,1.0,0.0,0.0,C,0.049,0.09,0.0,5,25,5
b,F,52506,15.7,10.8,72.3,0.7,0.0,0.0,G,0.05,0.1,0.0,5,25,6
b,F,52507,16.8,11.3,70.1,0.9,0.0,0.0,C,0.48,1.0,0.0,5,25,7
b,F,52508,19.6,12.0,61.7,0.5,0.0,0.0,C,1.14,1.0,0.0,5,25,8
b,F,52509,21.7,11.9,53.9,0.8,0.0,0.0,G,1.84,1.0,0.0,5,25,9
b,F,52510,24.0,11.8,46.3,1.7,0.0,0.0,C,2.49,1.0,0.0,5,25,10
b,F,52511,25.6,10.7,39.1,1.6,0.0,0.0,C,2.97,1.0,0.0,5,25,11
b,F,52512,27.0,11.1,37.1,2.0,0.0,0.0,C,3.17,1.0,0.0,5,25,12
b,F,52513,27.7,11.7,37.0,2.8,0.0,0.0,G,3.39,1.0,0.0,5,25,13
b,F,52514,28.5,12.0,35.9,2.2,0.0,0.0,G,2.75,0.9,0.0,5,25,14
b,F,52515,28.4,12.3,37.1,2.5,0.0,0.0,C,1.95,0.3,0.0,5,25,15
b,F,52516,28.9,12.0,35.0,2.1,0.0,0.0,C,2.28,1.0,0.0,5,25,16
b,F,52517,28.4,12.9,38.5,2.3,0.0,0.0,C,1.32,0.3,0.0,5,25,17
b,F,52518,26.9,13.5,43.8,2.7,0.0,0.0,G,0.76,0.2,0.0,5,25,18
b,F,52519,25.1,13.7,49.0,2.4,0.0,0.0,G,0.31,0.1,0.0,5,25,19
b,F,52520,22.6,12.1,51.5,2.9,0.0,0.0,C,0.03,0.0,0.0,5,25,20
b,F,52521,21.4,11.0,51.5,2.5,0.0,0.0,C,0.033,0.01,0.0,5,25,21
b,F,52522,20.4,12.7,61.4,2.5,0.0,0.0,C,0.036,0.02,0.0,5,25,22
b,F,52523,19.6,13.2,66.3,2.5,0.0,0.0,C,0.039,0.03,0.0,5,25,23
b,F,52600,19.2,13.3,69.0,3.4,0.0,0.0,C,0.041999999999999996,0.04,0.0,5,26,0
b,F,52601,18.6,14.2,75.8,2.8,0.5,12.0,R,0.045,0.05,0.0,5,26,1
b,F,52602,16.7,15.4,92.3,2.3,3.6,46.0,R,0.048,0.06,0.0,5,26,2
b,F,52603,15.7,14.1,90.1,2.0,0.4,15.0,R,0.051000000000000004,0.07,0.0,5,26,3
b,F,52604,14.9,13.2,89.5,1.7,0.0,0.0,C,0.054,0.08,0.0,5,26,4
b,F,52605,14.5,12.3,86.7,1.9,0.0,0.0,C,0.056999999999999995,0.09,0.0,5,26,5
b,F,52606,14.0,12.3,89.3,1.2,0.0,0.0,G,0.06,0.1,0.0,5,26,6
b,F,52607,14.5,12.7,89.1,1.1,0.0,0.0,G,0.43,0.6,0.0,5,26,7
b,F,52608,16.4,12.6,78.1,1.2,0.0,0.0,C,1.32,1.0,0.0,5,26,8
b,F,52609,17.8,11.2,65.4,1.5,0.0,0.0,G,1.99,1.0,0.0,5,26,9
b,F,52610,18.9,11.3,61.4,1.7,0.0,0.0,G,2.69,1.0,0.0,5,26,10
b,F,52611,20.5,11.4,55.8,2.4,0.0,0.0,C,3.21,1.0,0.0,5,26,11
b,F,52612,22.3,8.8,42.4,2.1,0.0,0.0,C,3.54,1.0,0.0,5,26,12
b,F,52613,23.4,9.7,42.0,2.1,0.0,0.0,C,3.61,1.0,0.0,5,26,13
b,F,52614,24.5,7.8,34.5,2.4,0.0,0.0,C,3.12,0.9,0.0,5,26,14
b,F,52615,25.0,7.8,33.6,2.4,0.0,0.0,C,3.02,1.0,0.0,5,26,15
b,F,52616,25.3,7.8,32.8,2.7,0.0,0.0,C,2.36,0.8,0.0,5,26,16
b,F,52617,24.6,9.0,37.2,3.2,0.0,0.0,C,1.68,0.8,0.0,5,26,17
b,F,52618,24.2,6.3,31.6,3.2,0.0,0.0,C,1.29,1.0,0.0,5,26,18
b,F,52619,23.0,5.6,32.3,2.3,0.0,0.0,C,0.57,1.0,0.0,5,26,19
b,F,52620,20.9,6.3,38.7,2.2,0.0,0.0,C,0.07,0.4,0.0,5,26,20
b,F,52621,19.4,5.9,41.2,2.1,0.0,0.0,C,0.069,0.39,0.0,5,26,21
b,F,52622,18.4,4.7,40.6,2.7,0.0,0.0,C,0.068,0.38,0.0,5,26,22
b,F,52623,17.1,7.7,54.2,2.5,0.0,0.0,C,0.067,0.37,0.0,5,26,23
b,F,52700,16.5,8.9,60.9,3.0,0.0,0.0,C,0.066,0.36,0.0,5,27,0
b,F,52701,16.2,8.3,59.7,3.2,0.0,0.0,C,0.065,0.35,0.0,5,27,1
b,F,52702,15.9,8.5,61.5,3.1,0.0,0.0,C,0.064,0.33999999999999997,0.0,5,27,2
b,F,52703,16.1,8.9,62.3,2.8,0.0,0.0,C,0.063,0.33,0.0,5,27,3
b,F,52704,16.3,9.3,63.3,2.5,0.0,0.0,C,0.062,0.32,0.0,5,27,4
b,F,52705,16.4,10.2,67.0,2.5,0.0,0.0,C,0.061,0.31,0.0,5,27,5
b,F,52706,16.3,11.2,71.6,2.2,0.0,0.0,C,0.06,0.3,0.0,5,27,6
b,F,52707,16.7,11.9,73.0,1.7,0.0,0.0,G,0.26,0.1,0.0,5,27,7
b,F,52708,18.8,12.4,66.4,1.7,0.0,0.0,C,1.2,1.0,0.0,5,27,8
b,F,52709,20.3,12.5,60.6,2.3,0.0,0.0,C,2.01,1.0,0.0,5,27,9
b,F,52710,22.2,11.8,51.9,2.6,0.0,0.0,G,2.6,1.0,0.0,5,27,10
b,F,52711,23.5,11.7,47.5,2.4,0.0,0.0,C,2.92,0.9,0.0,5,27,11
b,F,52712,25.0,10.7,40.6,3.6,0.0,0.0,C,3.36,1.0,0.0,5,27,12
b,F,52713,26.0,10.2,36.9,4.4,0.0,0.0,C,3.45,1.0,0.0,5,27,13
b,F,52714,27.1,9.5,33.1,4.9,0.0,0.0,C,3.51,1.0,0.0,5,27,14
b,F,52715,27.4,8.6,30.6,4.9,0.0,0.0,C,3.22,1.0,0.0,5,27,15
b,F,52716,28.1,9.3,30.9,3.7,0.0,0.0,C,2.67,1.0,0.0,5,27,16
b,F,52717,27.6,9.1,31.2,4.1,0.0,0.0,G,2.04,1.0,0.0,5,27,17
b,F,52718,26.9,7.7,29.6,4.2,0.0,0.0,C,1.31,1.0,0.0,5,27,18
b,F,52719,25.3,7.4,31.9,3.0,0.0,0.0,G,0.59,1.0,0.0,5,27,19
b,F,52720,22.9,9.5,43.0,2.1,0.0,0.0,C,0.06,0.4,0.0,5,27,20
b,F,52721,21.2,11.0,52.2,1.5,0.0,0.0,C,0.062,0.37,0.0,5,27,21
b,F,52722,19.9,11.1,57.0,1.3,0.0,0.0,C,0.064,0.34,0.0,5,27,22
b,F,52723,19.0,11.3,61.2,2.6,0.0,0.0,C,0.066,0.31,0.0,5,27,23
b,F,52800,18.3,11.9,66.0,2.5,0.0,0.0,C,0.068,0.28,0.0,5,28,0
b,F,52801,17.9,13.0,73.1,2.7,0.0,0.0,C,0.07,0.25,0.0,5,28,1
b,F,52802,17.4,13.0,75.6,2.5,0.0,0.0,C,0.07200000000000001,0.21999999999999997,0.0,5,28,2
b,F,52803,17.2,13.0,76.1,1.9,0.0,0.0,C,0.074,0.18999999999999997,0.0,5,28,3
b,F,52804,17.3,12.8,74.8,2.1,0.0,0.0,C,0.076,0.15999999999999998,0.0,5,28,4
b,F,52805,17.8,12.3,70.1,3.1,0.0,0.0,C,0.078,0.12999999999999995,0.0,5,28,5
b,F,52806,17.8,12.0,68.7,3.1,0.0,0.0,C,0.08,0.1,0.0,5,28,6
b,F,52807,18.9,11.6,62.7,2.8,0.0,0.0,C,0.54,1.0,0.0,5,28,7
b,F,52808,20.6,11.4,56.0,2.6,0.0,0.0,C,1.16,1.0,0.0,5,28,8
b,F,52809,22.2,10.1,46.1,3.1,0.0,0.0,C,1.64,1.0,0.0,5,28,9
b,F,52810,23.4,9.7,41.6,3.3,0.0,0.0,C,1.94,1.0,0.0,5,28,10
b,F,52811,24.7,10.5,40.6,2.7,0.0,0.0,C,2.28,1.0,0.0,5,28,11
b,F,52812,25.9,10.3,37.4,2.6,0.0,0.0,C,2.4,1.0,0.0,5,28,12
b,F,52813,27.1,9.4,33.0,3.1,0.0,0.0,C,2.43,0.9,0.0,5,28,13
b,F,52814,28.0,9.2,30.7,2.7,0.0,0.0,C,2.66,1.0,0.0,5,28,14
b,F,52815,29.0,7.1,25.2,3.4,0.0,0.0,C,2.79,1.0,0.0,5,28,15
b,F,52816,29.4,4.4,20.4,3.0,0.0,0.0,C,2.6,1.0,0.0,5,28,16
b,F,52817,29.0,3.5,19.6,3.5,0.0,0.0,C,2.04,1.0,0.0,5,28,17
b,F,52818,28.5,4.4,21.5,2.3,0.0,0.0,C,1.28,1.0,0.0,5,28,18
b,F,52819,27.4,3.6,21.7,1.6,0.0,0.0,R,0.55,1.0,0.0,5,28,19
b,F,52820,25.3,2.4,22.6,2.0,0.0,0.0,C,0.06,0.3,0.0,5,28,20
b,F,52821,23.5,3.2,26.7,1.7,0.0,0.0,C,0.06,0.29,0.0,5,28,21
b,F,52822,21.6,4.8,33.6,1.7,0.0,0.0,C,0.06,0.27999999999999997,0.0,5,28,22
b,F,52823,20.2,6.0,39.3,1.6,0.0,0.0,C,0.06,0.27,0.0,5,28,23
b,F,52900,19.4,7.5,46.0,1.9,0.0,0.0,C,0.06,0.26,0.0,5,29,0
b,F,52901,19.1,9.6,54.1,2.5,0.0,0.0,C,0.06,0.25,0.0,5,29,1
b,F,52902,18.6,10.7,59.8,1.8,0.0,0.0,C,0.06,0.24,0.0,5,29,2
b,F,52903,17.6,11.1,65.7,1.4,0.0,0.0,C,0.06,0.22999999999999998,0.0,5,29,3
b,F,52904,16.0,10.0,67.5,1.0,0.0,0.0,C,0.06,0.22,0.0,5,29,4
b,F,52905,15.5,10.8,73.7,1.3,0.0,0.0,C,0.06,0.21000000000000002,0.0,5,29,5
b,F,52906,15.2,10.8,75.1,0.9,0.0,0.0,C,0.06,0.2,0.0,5,29,6
b,F,52907,16.5,11.4,71.6,0.4,0.0,0.0,C,0.56,1.0,0.0,5,29,7
b,F,52908,19.0,11.8,62.7,0.7,0.0,0.0,C,1.29,1.0,0.0,5,29,8
b,F,52909,21.4,13.3,59.7,1.3,0.0,0.0,C,2.05,1.0,0.0,5,29,9
b,F,52910,23.4,11.2,46.4,1.9,0.0,0.0,G,2.71,1.0,0.0,5,29,10
b,F,52911,25.4,9.2,35.8,2.0,0.0,0.0,C,3.06,1.0,0.0,5,29,11
b,F,52912,26.9,9.2,32.9,1.8,0.0,0.0,C,3.18,1.0,0.0,5,29,12
b,F,52913,28.0,9.3,30.9,1.4,0.0,0.0,C,3.11,0.9,0.0,5,29,13
b,F,52914,28.5,9.0,29.4,1.5,0.0,0.0,C,2.46,0.6,0.0,5,29,14
b,F,52915,29.3,9.1,28.4,1.6,0.0,0.0,C,2.88,0.9,0.0,5,29,15
b,F,52916,30.5,9.5,27.1,1.9,0.0,0.0,C,2.75,1.0,0.0,5,29,16
b,F,52917,30.7,9.5,26.8,1.9,0.0,0.0,C,1.97,1.0,0.0,5,29,17
b,F,52918,30.5,9.9,27.9,1.5,0.0,0.0,C,1.24,1.0,0.0,5,29,18
b,F,52919,29.2,10.4,31.1,2.3,0.0,0.0,C,0.54,1.0,0.0,5,29,19
b,F,52920,27.0,11.5,38.1,2.1,0.0,0.0,C,0.06,0.3,0.0,5,29,20
b,F,52921,24.7,14.7,53.5,2.0,0.0,0.0,C,0.056,0.27,0.0,5,29,21
b,F,52922,23.7,15.0,58.3,1.5,0.0,0.0,C,0.052,0.24,0.0,5,29,22
b,F,52923,22.2,15.2,64.3,1.6,0.0,0.0,C,0.048,0.21,0.0,5,29,23
b,F,53000,21.6,14.8,65.0,1.2,0.0,0.0,C,0.044,0.18,0.0,5,30,0
b,F,53001,20.9,13.8,63.7,1.5,0.0,0.0,C,0.04,0.15,0.0,5,30,1
b,F,53002,20.4,13.1,62.8,1.0,0.0,0.0,C,0.036000000000000004,0.12,0.0,5,30,2
b,F,53003,20.3,13.0,62.9,1.5,0.0,0.0,R,0.032,0.09,0.0,5,30,3
b,F,53004,20.1,13.0,63.4,1.8,0.0,0.0,C,0.028000000000000004,0.06,0.0,5,30,4
b,F,53005,19.9,13.0,64.8,1.4,0.0,0.0,C,0.024000000000000007,0.02999999999999997,0.0,5,30,5
b,F,53006,19.8,13.2,65.5,1.2,0.0,0.0,G,0.02,0.0,0.0,5,30,6
b,F,53007,20.1,13.8,67.1,0.8,0.0,0.0,R,0.21,0.0,0.0,5,30,7
b,F,53008,20.7,14.2,66.6,0.9,0.0,0.0,R,0.56,0.0,0.0,5,30,8
b,F,53009,21.5,14.9,65.9,3.2,0.0,0.0,R,1.02,0.0,0.0,5,30,9
b,F,53010,21.7,14.9,65.3,3.4,0.0,0.0,C,0.93,0.0,0.0,5,30,10
b,F,53011,23.4,15.1,59.5,3.1,0.0,0.0,C,2.15,0.2,0.0,5,30,11
b,F,53012,23.2,15.3,60.9,1.9,0.0,0.0,C,1.43,0.0,0.0,5,30,12
b,F,53013,23.6,15.7,61.0,1.3,0.0,0.0,C,1.24,0.0,0.0,5,30,13
b,F,53014,23.8,16.0,61.9,0.9,0.0,0.0,C,1.1,0.0,0.0,5,30,14
b,F,53015,24.7,16.0,58.4,1.3,0.0,0.0,G,1.2,0.0,0.0,5,30,15
b,F,53016,24.1,15.9,60.0,2.8,0.0,0.0,C,0.53,0.0,0.0,5,30,16
b,F,53017,23.2,15.9,63.7,3.9,0.0,0.0,C,0.33,0.0,0.0,5,30,17
b,F,53018,22.3,16.0,67.5,3.5,0.0,0.0,G,0.22,0.0,0.0,5,30,18
b,F,53019,21.9,15.7,67.6,2.6,0.0,0.0,G,0.08,0.0,0.0,5,30,19
b,F,53020,21.5,15.5,68.8,2.6,0.0,0.0,G,0.02,0.0,0.0,5,30,20
b,F,53021,20.9,15.8,72.8,3.3,0.0,0.0,C,0.026000000000000002,0.05,0.0,5,30,21
b,F,53022,20.3,15.7,75.0,2.1,0.0,0.0,C,0.032,0.1,0.0,5,30,22
b,F,53023,19.8,15.6,76.7,2.3,0.0,0.0,C,0.038000000000000006,0.15000000000000002,0.0,5,30,23
b,F,53100,22.178170042542387,16.116281432562868,71.80000000000001,2.55,0.0,0.0,C,0.044,0.2,0.0,5,31,0
b,F,53101,17.3,11.1,66.9,2.8,0.0,0.0,C,0.05,0.25,0.0,5,31,1
b,F,53102,16.3,10.0,66.1,2.1,0.0,0.0,C,0.05600000000000001,0.30000000000000004,0.0,5,31,2
b,F,53103,15.5,8.9,64.9,1.6,0.0,0.0,C,0.062,0.35000000000000003,0.0,5,31,3
b,F,53104,14.9,8.4,64.8,0.9,0.0,0.0,C,0.068,0.4,0.0,5,31,4
b,F,53105,14.2,8.4,68.3,0.6,0.0,0.0,C,0.074,0.45,0.0,5,31,5
b,F,53106,13.2,8.6,73.4,1.4,0.0,0.0,C,0.08,0.5,0.0,5,31,6
b,F,53107,15.1,9.2,68.1,0.6,0.0,0.0,C,0.62,1.0,0.0,5,31,7
b,F,53108,17.9,9.4,57.7,0.8,0.0,0.0,C,1.35,1.0,0.0,5,31,8
b,F,53109,20.4,9.0,48.2,1.5,0.0,0.0,C,2.06,1.0,0.0,5,31,9
b,F,53110,22.7,8.0,39.0,2.2,0.0,0.0,C,2.65,1.0,0.0,5,31,10
b,F,53111,24.4,7.8,34.8,1.5,0.0,0.0,C,3.09,1.0,0.0,5,31,11
b,F,53112,26.0,4.9,26.0,2.2,0.0,0.0,C,3.4,1.0,0.0,5,31,12
b,F,53113,26.6,4.1,23.5,2.0,0.0,0.0,C,3.53,1.0,0.0,5,31,13
b,F,53114,27.6,6.5,26.1,2.8,0.0,0.0,C,3.39,1.0,0.0,5,31,14
b,F,53115,27.7,6.1,25.2,3.6,0.0,0.0,C,3.07,1.0,0.0,5,31,15
b,F,53116,28.2,6.9,26.1,3.1,0.0,0.0,C,2.6,1.0,0.0,5,31,16
b,F,53117,28.3,6.4,25.1,2.5,0.0,0.0,C,1.95,1.0,0.0,5,31,17
b,F,53118,26.9,4.1,23.2,2.3,0.0,0.0,C,1.23,1.0,0.0,5,31,18
b,F,53119,25.1,3.0,23.8,2.1,0.0,0.0,C,0.4,0.6,0.0,5,31,19
b,F,53120,23.2,2.9,26.5,1.8,0.0,0.0,C,0.05,0.0,0.0,5,31,20
b,F,53121,21.8,2.8,28.8,2.1,0.0,0.0,C,0.046,0.0,0.0,5,31,21
b,F,53122,20.7,3.3,31.8,1.4,0.0,0.0,C,0.042,0.0,0.0,5,31,22
b,F,53123,19.8,3.0,32.9,1.9,0.0,0.0,C,0.038000000000000006,0.0,0.0,5,31,23
c,F,50100,13.3,9.0,75.4,3.0,0.0,0.0,C,0.034,0.0,0.0,5,1,0
c,F,50101,13.1,9.4,78.5,2.3,0.0,0.0,C,0.030000000000000002,0.0,0.0,5,1,1
c,F,50102,13.0,9.5,79.1,3.0,0.0,0.0,C,0.026000000000000002,0.0,0.0,5,1,2
c,F,50103,12.9,9.1,77.6,2.4,0.0,0.0,C,0.022000000000000002,0.0,0.0,5,1,3
c,F,50104,12.7,8.5,75.6,3.3,0.0,0.0,C,0.018000000000000002,0.0,0.0,5,1,4
c,F,50105,12.3,8.0,75.1,3.7,0.0,0.0,C,0.013999999999999999,0.0,0.0,5,1,5
c,F,50106,11.7,6.9,72.5,3.3,0.0,0.0,C,0.01,0.0,0.0,5,1,6
c,F,50107,11.7,5.1,63.8,2.7,0.0,0.0,C,0.25,0.0,0.0,5,1,7
c,F,50108,12.4,4.4,58.2,2.2,0.0,0.0,C,0.98,1.0,0.0,5,1,8
c,F,50109,14.3,2.9,46.3,1.6,0.0,0.0,C,2.0,1.0,0.0,5,1,9
c,F,50110,16.5,1.3,36.1,2.3,0.0,0.0,C,2.77,1.0,0.0,5,1,10
c,F,50111,17.9,0.6,31.1,2.0,0.0,0.0,C,3.31,1.0,0.0,5,1,11
c,F,50112,18.3,2.4,34.8,3.5,0.0,0.0,G,3.58,1.0,0.0,5,1,12
c,F,50113,18.7,3.5,36.5,2.7,0.0,0.0,C,3.66,1.0,0.0,5,1,13
c,F,50114,18.2,2.9,35.9,3.7,0.0,0.0,C,3.5,1.0,0.0,5,1,14
c,F,50115,18.3,3.9,38.4,3.7,0.0,0.0,C,3.12,1.0,0.0,5,1,15
c,F,50116,18.0,4.2,40.2,3.6,0.0,0.0,C,2.54,1.0,0.0,5,1,16
c,F,50117,17.0,3.9,41.7,4.3,0.0,0.0,C,1.74,1.0,0.0,5,1,17
c,F,50118,15.8,4.2,46.0,4.5,0.0,0.0,C,0.98,1.0,0.0,5,1,18
c,F,50119,14.8,5.6,54.4,3.5,0.0,0.0,C,0.26,0.7,0.0,5,1,19
c,F,50120,13.9,8.7,71.0,2.9,0.0,0.0,C,0.01,0.0,0.0,5,1,20
c,F,50121,13.4,7.5,67.9,1.2,0.0,0.0,C,0.01,0.0,0.0,5,1,21
c,F,50122,12.9,7.5,69.7,1.2,0.0,0.0,C,0.01,0.0,0.0,5,1,22
c,F,50123,12.9,6.4,64.5,1.6,0.0,0.0,C,0.01,0.0,0.0,5,1,23
c,F,50200,13.0,2.6,49.8,2.1,0.0,0.0,C,0.01,0.0,0.0,5,2,0
c,F,50201,12.6,-0.7,39.7,1.9,0.0,0.0,C,0.01,0.0,0.0,5,2,1
c,F,50202,12.0,1.3,47.8,3.1,0.0,0.0,C,0.01,0.0,0.0,5,2,2
c,F,50203,12.4,-0.9,40.1,4.6,0.0,0.0,C,0.01,0.0,0.0,5,2,3
c,F,50204,12.4,-2.9,34.3,5.2,0.0,0.0,C,0.01,0.0,0.0,5,2,4
c,F,50205,12.1,-2.8,35.5,4.4,0.0,0.0,C,0.01,0.0,0.0,5,2,5
c,F,50206,11.3,-2.5,37.9,0.9,0.0,0.0,C,0.01,0.0,0.0,5,2,6
c,F,50207,11.3,-0.7,43.6,0.9,0.0,0.0,C,0.38,0.5,0.0,5,2,7
c,F,50208,13.0,1.4,45.2,1.7,0.0,0.0,C,1.03,1.0,0.0,5,2,8
c,F,50209,14.5,3.4,47.2,1.9,0.0,0.0,C,1.93,1.0,0.0,5,2,9
c,F,50210,16.2,4.9,47.1,1.9,0.0,0.0,C,2.65,1.0,0.0,5,2,10
c,F,50211,17.6,3.6,39.2,2.6,0.0,0.0,C,3.24,1.0,0.0,5,2,11
c,F,50212,18.3,1.7,32.8,3.3,0.0,0.0,C,3.49,1.0,0.0,5,2,12
c,F,50213,18.9,6.1,43.3,3.8,0.0,0.0,C,3.52,1.0,0.0,5,2,13
c,F,50214,18.8,7.4,47.7,5.0,0.0,0.0,C,3.49,1.0,0.0,5,2,14
c,F,50215,18.2,5.5,43.5,5.3,0.0,0.0,C,2.38,0.6,0.0,5,2,15
c,F,50216,17.5,5.3,44.8,4.9,0.0,0.0,C,1.9,0.7,0.0,5,2,16
c,F,50217,16.4,5.1,47.7,4.8,0.0,0.0,R,0.58,0.1,0.0,5,2,17
c,F,50218,14.7,6.4,57.5,3.4,0.3,21.0,R,0.17,0.0,0.0,5,2,18
c,F,50219,14.9,3.9,47.9,3.3,0.0,0.0,C,0.24,0.4,0.0,5,2,19
c,F,50220,14.5,7.3,61.7,3.2,0.0,0.0,C,0.01,0.0,0.0,5,2,20
c,F,50221,13.5,7.3,66.4,4.0,0.1,13.0,R,0.01,0.0,0.0,5,2,21
c,F,50222,10.6,7.7,81.9,4.7,0.5,13.0,R,0.01,0.0,0.0,5,2,22
c,F,50223,9.1,7.9,92.4,3.4,2.4,43.0,R,0.01,0.0,0.0,5,2,23
c,F,50300,8.7,7.6,92.8,2.7,0.0,0.0,C,0.01,0.0,0.0,5,3,0
c,F,50301,8.7,7.7,93.1,3.0,0.0,0.0,C,0.01,0.0,0.0,5,3,1
c,F,50302,8.9,7.6,91.8,1.9,0.0,0.0,C,0.01,0.0,0.0,5,3,2
c,F,50303,8.7,7.1,90.0,1.2,0.0,0.0,C,0.01,0.0,0.0,5,3,3
c,F,50304,8.7,6.3,84.9,0.6,0.0,0.0,C,0.01,0.0,0.0,5,3,4
c,F,50305,8.6,6.3,85.1,0.0,0.0,0.0,C,0.01,0.0,0.0,5,3,5
c,F,50306,8.5,6.0,84.5,0.7,0.0,0.0,C,0.01,0.0,0.0,5,3,6
c,F,50307,9.2,6.3,82.1,0.1,0.0,0.0,C,0.39,0.4,0.0,5,3,7
c,F,50308,12.2,7.6,73.3,0.1,0.0,0.0,C,1.06,1.0,0.0,5,3,8
c,F,50309,14.0,7.2,63.4,1.4,0.0,0.0,C,1.92,1.0,0.0,5,3,9
c,F,50310,15.5,7.7,59.6,2.2,0.0,0.0,C,2.67,1.0,0.0,5,3,10
c,F,50311,16.3,7.3,55.5,3.2,0.0,0.0,F,3.22,1.0,0.0,5,3,11
c,F,50312,17.0,8.4,56.9,4.8,0.0,0.0,G,3.55,1.0,0.0,5,3,12
c,F,50313,17.3,8.9,57.8,4.9,0.0,0.0,C,3.69,1.0,0.0,5,3,13
c,F,50314,22.178170042542387,16.116281432562868,56.4,5.1,0.0,0.0,C,3.56,1.0,0.0,5,3,14
c,F,50315,17.7,8.9,56.4,6.0,0.0,0.0,C,3.17,1.0,0.0,5,3,15
c,F,50316,17.7,6.9,49.0,6.1,0.0,0.0,C,2.61,1.0,0.0,5,3,16
c,F,50317,17.8,4.9,42.8,6.7,0.0,0.0,C,1.9,1.0,0.0,5,3,17
c,F,50318,17.2,5.6,46.6,5.6,0.0,0.0,C,1.08,1.0,0.0,5,3,18
c,F,50319,16.2,5.4,48.5,5.6,0.0,0.0,C,0.31,0.7,0.0,5,3,19
c,F,50320,15.4,4.3,47.5,4.9,0.0,0.0,C,0.01,0.0,0.0,5,3,20
c,F,50321,15.0,4.8,50.7,5.5,0.0,0.0,C,0.01,0.0,0.0,5,3,21
c,F,50322,14.5,4.0,49.1,5.3,0.0,0.0,C,0.01,0.0,0.0,5,3,22
c,F,50323,14.0,5.4,56.2,4.0,0.0,0.0,C,0.01,0.0,0.0,5,3,23
c,F,50400,13.8,6.5,61.6,4.2,0.0,0.0,C,0.01,0.0,0.0,5,4,0
c,F,50401,13.6,7.1,64.6,5.4,0.0,0.0,C,0.01,0.0,0.0,5,4,1
c,F,50402,13.3,6.5,63.6,3.7,0.0,0.0,C,0.01,0.0,0.0,5,4,2
c,F,50403,12.9,5.7,61.5,1.9,0.0,0.0,C,0.01,0.0,0.0,5,4,3
c,F,50404,12.7,5.5,61.3,2.7,0.0,0.0,C,0.01,0.0,0.0,5,4,4
c,F,50405,12.7,5.2,60.1,2.3,0.0,0.0,C,0.01,0.0,0.0,5,4,5
c,F,50406,12.5,5.1,60.9,1.5,0.0,0.0,C,0.01,0.0,0.0,5,4,6
