stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
b,F,80705,27.1,24.4,85.5,2.1,0.0,0.0,R,0.0019999999999999983,0.0,0.0,8,7,5
b,F,80706,27.1,24.7,86.5,2.1,0.0,0.0,R,0.0,0.0,0.0,8,7,6
b,F,80707,27.4,24.8,85.7,2.5,0.0,0.0,C,0.2,0.0,0.0,8,7,7
b,F,80708,28.1,24.9,82.7,2.7,0.0,0.0,C,0.61,0.3,0.0,8,7,8
b,F,80709,28.7,24.3,77.3,2.6,0.0,0.0,C,0.75,0.1,0.0,8,7,9
b,F,80710,29.8,24.2,71.9,2.2,0.0,0.0,C,1.36,0.3,0.0,8,7,10
b,F,80711,31.4,24.3,65.9,2.4,0.0,0.0,G,2.59,0.9,0.0,8,7,11
b,F,80712,32.6,24.7,63.0,2.4,0.0,0.0,C,2.68,0.6,0.0,8,7,12
b,F,80713,32.7,24.8,63.2,2.4,0.0,0.0,C,2.14,0.3,0.0,8,7,13
b,F,80714,32.6,24.8,63.7,2.7,0.0,0.0,G,2.14,0.5,0.0,8,7,14
b,F,80715,33.7,24.9,59.9,2.9,0.0,0.0,C,3.08,1.0,0.0,8,7,15
b,F,80716,33.9,24.5,57.9,2.5,0.0,0.0,C,2.39,0.9,0.0,8,7,16
b,F,80717,32.9,24.5,61.4,2.3,0.0,0.0,C,0.88,0.1,0.0,8,7,17
b,F,80718,31.7,25.0,67.6,2.1,0.0,0.0,C,0.63,0.1,0.0,8,7,18
b,F,80719,30.4,24.9,72.7,1.9,0.0,0.0,C,0.23,0.0,0.0,8,7,19
b,F,80720,29.7,25.1,76.1,1.9,0.0,0.0,C,0.03,0.0,0.0,8,7,20
b,F,80721,29.3,25.1,78.0,2.6,0.0,0.0,C,0.027,0.0,0.0,8,7,21
b,F,80722,28.9,24.8,78.7,2.7,0.0,0.0,R,0.024,0.0,0.0,8,7,22
b,F,80723,28.6,24.6,79.4,2.1,0.0,0.0,C,0.020999999999999998,0.0,0.0,8,7,23
b,F,80800,28.4,24.5,79.6,2.2,0.0,0.0,G,0.018,0.0,0.0,8,8,0
b,F,80801,28.3,24.0,77.4,3.2,0.0,0.0,G,0.015,0.0,0.0,8,8,1
b,F,80802,28.0,23.6,77.1,3.1,0.0,0.0,C,0.011999999999999997,0.0,0.0,8,8,2
b,F,80803,27.8,23.6,77.9,2.3,0.0,0.0,C,0.008999999999999998,0.0,0.0,8,8,3
b,F,80804,27.8,23.3,76.7,2.4,0.0,0.0,R,0.005999999999999998,0.0,0.0,8,8,4
b,F,80805,27.8,23.1,75.5,2.6,0.0,0.0,C,0.002999999999999999,0.0,0.0,8,8,5
b,F,80806,27.9,22.8,73.8,2.3,0.0,0.0,C,0.0,0.0,0.0,8,8,6
b,F,80807,27.9,22.7,73.4,2.1,0.0,0.0,C,0.07,0.0,0.0,8,8,7
b,F,80808,28.0,22.7,72.9,2.6,0.0,0.0,C,0.28,0.0,0.0,8,8,8
b,F,80809,28.2,22.6,71.4,3.1,0.0,0.0,C,0.42,0.0,0.0,8,8,9
b,F,80810,28.7,22.6,69.6,3.7,0.0,0.0,C,0.98,0.0,0.0,8,8,10
b,F,80811,29.3,22.6,67.5,3.9,0.0,0.0,C,1.23,0.1,0.0,8,8,11
b,F,80812,29.6,22.8,66.9,4.2,0.0,0.0,C,1.24,0.0,0.0,8,8,12
b,F,80813,29.5,22.9,67.4,3.4,0.0,0.0,C,0.66,0.0,0.0,8,8,13
b,F,80814,29.7,23.1,67.9,4.1,0.0,0.0,C,0.87,0.0,0.0,8,8,14
b,F,80815,29.6,23.2,68.6,3.8,0.0,0.0,C,0.68,0.0,0.0,8,8,15
b,F,80816,29.5,23.4,69.7,2.5,0.0,0.0,C,0.52,0.0,0.0,8,8,16
b,F,80817,29.2,23.5,71.3,2.1,0.0,0.0,C,0.22,0.0,0.0,8,8,17
b,F,80818,29.0,23.0,70.3,3.2,0.0,2.0,R,0.15,0.0,0.0,8,8,18
b,F,80819,28.8,23.0,70.8,3.4,0.0,0.0,R,0.06,0.0,0.0,8,8,19
b,F,80820,28.7,23.2,72.3,2.5,0.0,0.0,C,0.0,0.0,0.0,8,8,20
b,F,80821,28.6,23.1,72.4,2.9,0.0,0.0,C,0.0,0.0,0.0,8,8,21
b,F,80822,28.4,22.9,72.3,3.1,0.0,0.0,C,0.0,0.0,0.0,8,8,22
b,F,80823,28.2,22.6,72.0,3.6,0.0,0.0,C,0.0,0.0,0.0,8,8,23
b,F,80900,28.1,22.5,71.8,3.9,0.0,0.0,C,0.0,0.0,0.0,8,9,0
b,F,80901,28.0,22.5,72.2,3.6,0.0,0.0,C,0.0,0.0,0.0,8,9,1
b,F,80902,27.8,22.4,72.4,3.9,0.0,0.0,R,0.0,0.0,0.0,8,9,2
b,F,80903,27.0,22.6,77.0,3.0,0.2,38.0,R,0.0,0.0,0.0,8,9,3
b,F,80904,25.9,22.9,83.7,2.7,0.3,41.0,R,0.0,0.0,0.0,8,9,4
b,F,80905,25.4,23.0,86.5,3.3,0.5,42.0,R,0.0,0.0,0.0,8,9,5
b,F,80906,25.4,23.1,87.1,3.4,0.1,13.0,R,0.0,0.0,0.0,8,9,6
b,F,80907,25.4,23.1,87.2,2.9,0.3,34.0,R,0.01,0.0,0.0,8,9,7
b,F,80908,26.1,23.2,83.8,3.5,0.0,0.0,C,0.38,0.0,0.0,8,9,8
b,F,80909,27.4,23.2,78.2,3.3,0.0,1.0,R,0.62,0.0,0.0,8,9,9
b,F,80910,27.7,23.1,75.7,3.1,0.0,0.0,R,0.66,0.0,0.0,8,9,10
b,F,80911,28.8,23.3,71.9,3.1,0.0,0.0,C,1.46,0.0,0.0,8,9,11
b,F,80912,29.5,23.3,69.4,3.3,0.0,0.0,C,1.49,0.0,0.0,8,9,12
b,F,80913,29.6,23.4,69.4,3.8,0.0,0.0,C,1.15,0.0,0.0,8,9,13
b,F,80914,29.5,23.5,70.1,2.3,0.0,0.0,C,0.62,0.0,0.0,8,9,14
b,F,80915,29.6,23.5,70.1,2.0,0.0,0.0,C,0.69,0.0,0.0,8,9,15
b,F,80916,30.0,22.9,65.8,2.7,0.0,0.0,C,1.22,0.2,0.0,8,9,16
b,F,80917,30.4,22.8,63.9,2.7,0.0,0.0,C,1.2,0.3,0.0,8,9,17
b,F,80918,29.7,22.7,66.2,3.1,0.0,0.0,C,0.52,0.0,0.0,8,9,18
b,F,80919,29.1,22.9,69.2,2.3,0.0,0.0,C,0.07,0.0,0.0,8,9,19
b,F,80920,28.6,23.0,72.0,2.4,0.0,2.0,R,0.01,0.0,0.0,8,9,20
b,F,80921,28.0,23.3,75.7,2.2,0.0,5.0,R,0.009000000000000001,0.0,0.0,8,9,21
b,F,80922,28.1,22.6,72.0,3.6,0.0,0.0,C,0.008,0.0,0.0,8,9,22
b,F,80923,28.0,22.5,72.0,3.3,0.0,0.0,C,0.007,0.0,0.0,8,9,23
b,F,81000,27.9,22.4,72.1,4.0,0.0,0.0,C,0.006,0.0,0.0,8,10,0
b,F,81001,28.0,22.3,71.2,3.6,0.0,0.0,C,0.005,0.0,0.0,8,10,1
b,F,81002,28.0,22.3,71.5,4.4,0.0,0.0,C,0.004,0.0,0.0,8,10,2
b,F,81003,27.7,22.5,73.5,4.3,0.1,17.0,R,0.003,0.0,0.0,8,10,3
b,F,81004,25.6,23.4,87.8,3.7,4.8,60.0,R,0.002,0.0,0.0,8,10,4
b,F,81005,25.0,23.6,91.8,1.9,14.8,60.0,R,0.0009999999999999992,0.0,0.0,8,10,5
b,F,81006,24.7,23.7,94.1,2.1,21.4,60.0,R,0.0,0.0,0.0,8,10,6
b,F,81007,24.5,23.7,95.3,2.4,61.1,60.0,R,0.01,0.0,0.0,8,10,7
b,F,81008,24.4,23.7,95.6,0.7,14.5,60.0,R,0.02,0.0,0.0,8,10,8
b,F,81009,24.4,23.7,95.8,0.9,15.5,60.0,R,0.07,0.0,0.0,8,10,9
b,F,81010,24.8,24.0,95.3,2.1,13.9,53.0,R,0.11,0.0,0.0,8,10,10
b,F,81011,25.1,23.9,92.9,2.3,0.6,29.0,R,0.32,0.0,0.0,8,10,11
b,F,81012,25.4,24.1,92.5,2.2,3.0,59.0,R,0.27,0.0,0.0,8,10,12
b,F,81013,25.4,24.2,93.3,2.0,1.8,60.0,R,0.26,0.0,0.0,8,10,13
b,F,81014,25.4,24.2,93.4,1.4,1.1,53.0,R,0.23,0.0,0.0,8,10,14
b,F,81015,25.4,24.3,93.7,1.0,0.8,48.0,R,0.21,0.0,0.0,8,10,15
b,F,81016,26.2,24.9,92.7,2.4,1.6,60.0,R,0.33,0.0,0.0,8,10,16
b,F,81017,26.5,25.1,92.2,2.5,1.1,47.0,R,0.52,0.0,0.0,8,10,17
b,F,81018,26.5,25.0,91.5,1.7,0.5,23.0,R,0.14,0.0,0.0,8,10,18
b,F,81019,26.1,25.0,93.3,1.6,3.3,60.0,R,0.01,0.0,0.0,8,10,19
b,F,81020,26.0,25.0,94.6,1.3,5.7,60.0,R,0.0,0.0,0.0,8,10,20
b,F,81021,25.6,24.6,94.3,1.6,12.7,60.0,R,0.0,0.0,0.0,8,10,21
b,F,81022,25.0,24.1,94.9,1.1,14.4,60.0,R,0.0,0.0,0.0,8,10,22
b,F,81023,25.2,23.7,91.4,2.9,0.0,5.0,R,0.0,0.0,0.0,8,10,23
b,F,81100,24.2,22.7,91.3,2.6,0.2,6.0,R,0.0,0.0,0.0,8,11,0
b,F,81101,24.3,23.1,92.8,2.4,0.0,0.0,G,0.0,0.0,0.0,8,11,1
b,F,81102,24.6,23.4,92.6,2.1,0.0,3.0,R,0.0,0.0,0.0,8,11,2
b,F,81103,24.6,23.4,93.1,2.0,0.0,0.0,R,0.0,0.0,0.0,8,11,3
b,F,81104,25.2,23.2,88.5,3.8,0.0,0.0,R,0.0,0.0,0.0,8,11,4
b,F,81105,25.8,23.0,85.0,3.5,0.0,2.0,G,0.0,0.0,0.0,8,11,5
b,F,81106,25.9,23.0,84.2,3.6,0.4,30.0,R,0.0,0.0,0.0,8,11,6
b,F,81107,25.0,23.2,89.9,2.3,0.7,36.0,R,0.01,0.0,0.0,8,11,7
b,F,81108,24.7,23.4,92.5,2.3,5.8,60.0,R,0.05,0.0,0.0,8,11,8
b,F,81109,24.5,23.4,93.7,2.0,8.3,60.0,R,0.03,0.0,0.0,8,11,9
b,F,81110,24.2,23.0,93.5,3.7,7.5,60.0,R,0.04,0.0,0.0,8,11,10
b,F,81111,24.2,23.1,93.5,3.4,5.9,60.0,R,0.07,0.0,0.0,8,11,11
b,F,81112,24.1,23.2,94.6,3.0,11.5,60.0,R,0.2,0.0,0.0,8,11,12
b,F,81113,24.3,23.2,93.7,2.5,3.0,59.0,R,0.27,0.0,0.0,8,11,13
b,F,81114,24.3,23.1,93.2,3.1,4.7,60.0,R,0.29,0.0,0.0,8,11,14
b,F,81115,24.4,23.1,92.5,3.7,1.9,48.0,R,0.28,0.0,0.0,8,11,15
b,F,81116,24.6,23.2,91.9,2.8,0.6,22.0,R,0.24,0.0,0.0,8,11,16
b,F,81117,24.4,23.1,92.1,2.1,0.2,28.0,R,0.12,0.0,0.0,8,11,17
b,F,81118,24.1,22.9,93.0,2.3,2.3,57.0,R,0.09,0.0,0.0,8,11,18
b,F,81119,24.2,23.2,94.4,1.8,0.3,27.0,R,0.04,0.0,0.0,8,11,19
b,F,81120,24.1,23.3,95.1,0.8,2.2,43.0,R,0.0,0.0,0.0,8,11,20
b,F,81121,24.2,23.4,95.5,1.1,0.1,11.0,R,0.0,0.0,0.0,8,11,21
b,F,81122,24.4,23.6,95.4,0.8,1.1,40.0,R,0.0,0.0,0.0,8,11,22
b,F,81123,24.4,23.6,95.5,0.6,1.6,37.0,R,0.0,0.0,0.0,8,11,23
b,F,81200,24.4,23.6,95.5,0.5,0.1,2.0,R,0.0,0.0,0.0,8,12,0
b,F,81201,24.4,23.7,95.7,0.9,0.0,0.0,R,0.0,0.0,0.0,8,12,1
b,F,81202,24.5,23.8,95.8,0.5,0.1,13.0,R,0.0,0.0,0.0,8,12,2
b,F,81203,24.3,23.5,95.4,1.7,0.0,0.0,G,0.0,0.0,0.0,8,12,3
b,F,81204,24.0,23.2,95.3,1.6,0.0,0.0,F,0.0,0.0,0.0,8,12,4
b,F,81205,23.8,23.0,95.3,0.8,0.0,0.0,G,0.0,0.0,0.0,8,12,5
b,F,81206,23.7,22.8,95.1,1.4,0.0,0.0,G,0.0,0.0,0.0,8,12,6
b,F,81207,23.6,22.5,93.8,1.5,0.0,0.0,G,0.15,0.0,0.0,8,12,7
b,F,81208,23.9,22.2,90.2,1.2,0.0,0.0,G,0.49,0.0,0.0,8,12,8
b,F,81209,25.2,22.1,83.1,0.9,0.0,0.0,G,1.43,0.7,0.0,8,12,9
b,F,81210,27.2,22.6,75.9,1.2,0.0,0.0,C,2.39,1.0,0.0,8,12,10
b,F,81211,28.9,22.6,69.0,1.6,0.0,0.0,C,3.05,1.0,0.0,8,12,11
b,F,81212,29.2,22.5,67.3,1.4,0.0,0.0,C,1.45,0.2,0.0,8,12,12
b,F,81213,30.4,23.1,65.0,1.6,0.0,0.0,C,3.31,0.8,0.0,8,12,13
b,F,81214,31.0,22.7,61.3,1.3,0.0,0.0,C,2.66,0.6,0.0,8,12,14
b,F,81215,31.9,22.4,57.1,1.2,0.0,0.0,C,3.02,1.0,0.0,8,12,15
b,F,81216,32.3,22.1,54.8,1.1,0.0,0.0,C,2.07,0.8,0.0,8,12,16
b,F,81217,31.6,22.9,59.9,1.5,0.0,0.0,C,1.27,0.7,0.0,8,12,17
b,F,81218,31.0,23.4,64.2,1.5,0.0,0.0,C,0.84,0.9,0.0,8,12,18
b,F,81219,30.3,22.5,63.1,1.4,0.0,0.0,C,0.37,0.5,0.0,8,12,19
b,F,81220,28.6,22.8,71.0,1.3,0.0,0.0,C,0.01,0.0,0.0,8,12,20
b,F,81221,27.1,23.5,80.8,1.2,0.0,0.0,G,0.009000000000000001,0.0,0.0,8,12,21
b,F,81222,26.5,23.5,83.5,1.0,0.0,0.0,G,0.008,0.0,0.0,8,12,22
b,F,81223,25.6,23.4,87.6,1.0,0.0,0.0,C,0.007,0.0,0.0,8,12,23
b,F,81300,25.3,23.1,87.5,0.7,0.0,0.0,C,0.006,0.0,0.0,8,13,0
b,F,81301,25.1,23.1,88.8,0.6,0.0,0.0,C,0.005,0.0,0.0,8,13,1
b,F,81302,25.0,23.0,88.6,0.9,0.0,0.0,C,0.004,0.0,0.0,8,13,2
b,F,81303,25.2,22.2,83.2,2.3,0.0,0.0,G,0.003,0.0,0.0,8,13,3
b,F,81304,25.0,21.4,80.4,1.9,0.0,0.0,R,0.002,0.0,0.0,8,13,4
b,F,81305,24.7,21.3,81.1,1.5,0.0,0.0,C,0.0009999999999999992,0.0,0.0,8,13,5
b,F,81306,24.3,21.3,83.4,1.4,0.0,0.0,C,0.0,0.0,0.0,8,13,6
b,F,81307,24.5,21.8,84.9,0.4,0.0,0.0,C,0.14,0.0,0.0,8,13,7
b,F,81308,25.1,22.1,83.7,0.3,0.0,0.0,C,0.26,0.0,0.0,8,13,8
b,F,81309,26.2,22.6,80.9,1.4,0.0,0.0,C,0.88,0.2,0.0,8,13,9
b,F,81310,28.0,22.8,73.6,1.2,0.0,0.0,C,1.24,0.0,0.0,8,13,10
b,F,81311,28.8,23.3,72.4,0.7,0.0,0.0,C,1.23,0.0,0.0,8,13,11
b,F,81312,29.1,23.5,71.7,1.6,0.0,0.0,C,1.02,0.0,0.0,8,13,12
b,F,81313,27.5,24.1,82.1,1.2,4.1,27.0,R,0.26,0.0,0.0,8,13,13
b,F,81314,26.3,24.8,91.4,1.0,1.6,42.0,R,0.27,0.0,0.0,8,13,14
b,F,81315,26.3,25.0,92.4,1.1,3.3,58.0,R,0.26,0.0,0.0,8,13,15
b,F,81316,26.2,24.7,91.7,1.2,1.4,54.0,R,0.24,0.0,0.0,8,13,16
b,F,81317,26.2,24.1,88.4,2.3,0.0,14.0,R,0.55,0.0,0.0,8,13,17
b,F,81318,26.6,24.1,86.2,2.1,0.0,5.0,R,0.47,0.1,0.0,8,13,18
b,F,81319,26.1,23.1,83.8,1.9,0.1,8.0,R,0.18,0.0,0.0,8,13,19
b,F,81320,24.9,23.4,91.5,1.2,1.7,3.0,R,0.01,0.0,0.0,8,13,20
b,F,81321,24.8,23.6,93.3,1.0,0.0,0.0,G,0.009000000000000001,0.0,0.0,8,13,21
b,F,81322,24.7,23.7,94.3,0.8,0.0,0.0,G,0.008,0.0,0.0,8,13,22
b,F,81323,24.7,23.8,94.5,1.4,3.5,11.0,R,0.007,0.0,0.0,8,13,23
b,F,81400,24.4,23.6,95.1,1.3,8.3,30.0,R,0.006,0.0,0.0,8,14,0
b,F,81401,24.4,23.6,95.0,0.9,1.1,40.0,R,0.005,0.0,0.0,8,14,1
b,F,81402,24.6,23.8,95.3,0.7,1.5,57.0,R,0.004,0.0,0.0,8,14,2
b,F,81403,24.5,23.8,95.4,1.2,0.3,23.0,R,0.003,0.0,0.0,8,14,3
b,F,81404,24.5,23.6,95.2,1.5,0.0,0.0,F,0.002,0.0,0.0,8,14,4
b,F,81405,24.3,22.9,92.1,2.0,0.0,0.0,G,0.0009999999999999992,0.0,0.0,8,14,5
b,F,81406,24.2,23.0,93.1,1.2,0.0,5.0,R,0.0,0.0,0.0,8,14,6
b,F,81407,24.3,23.3,94.1,1.1,0.1,12.0,R,0.03,0.0,0.0,8,14,7
b,F,81408,24.6,23.6,94.6,1.5,1.5,23.0,R,0.16,0.0,0.0,8,14,8
b,F,81409,25.0,24.0,94.2,1.5,2.0,18.0,R,0.24,0.0,0.0,8,14,9
b,F,81410,25.6,24.4,93.0,0.5,0.0,0.0,G,0.47,0.0,0.0,8,14,10
b,F,81411,26.6,25.0,91.1,1.1,0.0,14.0,R,0.55,0.0,0.0,8,14,11
b,F,81412,28.2,25.1,83.3,1.9,0.0,0.0,R,1.07,0.0,0.0,8,14,12
b,F,81413,29.0,24.7,77.6,2.5,0.0,0.0,C,1.2,0.1,0.0,8,14,13
b,F,81414,28.5,24.7,79.7,1.6,0.0,0.0,C,0.27,0.0,0.0,8,14,14
b,F,81415,28.6,25.0,81.3,2.1,0.0,0.0,C,0.45,0.0,0.0,8,14,15
b,F,81416,29.5,25.2,77.7,2.3,0.0,0.0,C,1.19,0.2,0.0,8,14,16
b,F,81417,29.7,25.2,77.0,1.4,0.0,0.0,C,0.63,0.1,0.0,8,14,17
b,F,81418,29.0,24.9,79.0,1.3,0.0,0.0,C,0.26,0.0,0.0,8,14,18
b,F,81419,28.2,24.8,81.8,2.0,0.0,0.0,C,0.1,0.0,0.0,8,14,19
b,F,81420,27.6,24.8,85.0,2.2,0.0,0.0,C,0.01,0.0,0.0,8,14,20
b,F,81421,27.2,24.6,85.8,1.6,0.0,0.0,G,0.009000000000000001,0.0,0.0,8,14,21
b,F,81422,26.9,24.6,87.3,1.3,0.0,0.0,C,0.008,0.0,0.0,8,14,22
b,F,81423,26.7,24.2,86.2,1.8,0.0,0.0,R,0.007,0.0,0.0,8,14,23
b,F,81500,26.4,23.9,86.4,2.2,0.0,0.0,G,0.006,0.0,0.0,8,15,0
b,F,81501,26.2,23.6,85.8,2.2,0.0,0.0,R,0.005,0.0,0.0,8,15,1
b,F,81502,26.1,23.1,83.5,2.4,0.0,0.0,G,0.004,0.0,0.0,8,15,2
b,F,81503,26.2,22.7,80.8,2.4,0.0,0.0,G,0.003,0.0,0.0,8,15,3
b,F,81504,26.1,22.5,80.7,2.9,0.0,0.0,G,0.002,0.0,0.0,8,15,4
b,F,81505,25.9,22.6,81.7,2.6,0.0,0.0,G,0.0009999999999999992,0.0,0.0,8,15,5
b,F,81506,25.9,22.7,82.4,2.8,0.0,0.0,C,0.0,0.0,0.0,8,15,6
b,F,81507,26.9,22.7,78.2,3.9,0.0,0.0,C,0.16,0.0,0.0,8,15,7
b,F,81508,27.8,22.8,74.4,4.8,0.0,0.0,C,0.51,0.1,0.0,8,15,8
b,F,81509,28.4,22.9,72.4,4.1,0.0,0.0,C,0.67,0.0,0.0,8,15,9
b,F,81510,29.3,23.2,69.6,3.9,0.0,0.0,C,1.27,0.2,0.0,8,15,10
b,F,81511,30.1,23.2,66.4,4.9,0.0,0.0,C,2.12,0.3,0.0,8,15,11
b,F,81512,30.2,23.2,66.3,4.4,0.0,0.0,C,1.59,0.0,0.0,8,15,12
b,F,81513,30.5,23.0,64.2,4.2,0.0,0.0,C,1.56,0.0,0.0,8,15,13
b,F,81514,30.7,22.5,61.4,4.2,0.0,0.0,C,1.43,0.0,0.0,8,15,14
b,F,81515,30.7,22.6,62.0,4.3,0.0,0.0,C,1.39,0.0,0.0,8,15,15
b,F,81516,31.0,22.9,62.1,3.9,0.0,0.0,C,1.39,0.1,0.0,8,15,16
b,F,81517,30.0,22.6,64.6,3.5,0.0,9.0,R,0.35,0.0,0.0,8,15,17
b,F,81518,29.0,23.0,70.2,2.5,0.0,4.0,R,0.23,0.0,0.0,8,15,18
b,F,81519,28.7,23.1,71.5,3.2,0.0,0.0,C,0.17,0.0,0.0,8,15,19
b,F,81520,28.4,23.0,72.4,3.3,0.0,0.0,C,0.01,0.0,0.0,8,15,20
b,F,81521,28.2,23.0,73.3,3.2,0.0,0.0,C,0.01,0.0,0.0,8,15,21
b,F,81522,28.3,22.9,72.5,3.4,0.0,0.0,C,0.01,0.0,0.0,8,15,22
b,F,81523,28.0,23.0,74.5,3.5,0.0,18.0,R,0.01,0.0,0.0,8,15,23
b,F,81600,26.4,23.8,85.8,3.1,7.0,60.0,R,0.01,0.0,0.0,8,16,0
b,F,81601,24.4,22.8,91.2,3.1,30.2,46.0,R,0.01,0.0,0.0,8,16,1
b,F,81602,23.4,22.3,93.5,2.0,1.1,16.0,R,0.01,0.0,0.0,8,16,2
b,F,81603,23.8,23.0,94.8,1.6,0.1,0.0,R,0.01,0.0,0.0,8,16,3
b,F,81604,23.9,23.0,94.7,1.9,0.0,0.0,G,0.01,0.0,0.0,8,16,4
b,F,81605,24.4,23.4,94.5,1.1,0.0,0.0,R,0.01,0.0,0.0,8,16,5
b,F,81606,24.7,23.6,93.3,2.3,1.4,20.0,R,0.01,0.0,0.0,8,16,6
b,F,81607,24.5,22.8,90.2,3.1,0.0,0.0,R,0.03,0.0,0.0,8,16,7
b,F,81608,24.3,22.5,89.8,3.0,0.0,0.0,R,0.08,0.0,0.0,8,16,8
b,F,81609,24.2,22.5,90.5,3.4,0.0,0.0,R,0.1,0.0,0.0,8,16,9
b,F,81610,24.4,21.7,84.6,1.9,0.0,11.0,R,0.44,0.0,0.0,8,16,10
b,F,81611,24.8,22.1,85.2,2.2,0.1,15.0,R,0.76,0.0,0.0,8,16,11
b,F,81612,25.7,22.4,82.1,2.7,0.0,0.0,C,1.5,0.1,0.0,8,16,12
b,F,81613,25.9,22.7,82.8,2.1,0.0,0.0,C,0.97,0.1,0.0,8,16,13
b,F,81614,27.0,23.0,78.9,2.8,0.0,0.0,C,2.13,0.4,0.0,8,16,14
b,F,81615,28.6,23.3,73.1,2.5,0.0,0.0,C,2.45,0.7,0.0,8,16,15
b,F,81616,29.1,22.9,69.5,2.2,0.0,0.0,C,1.95,0.6,0.0,8,16,16
b,F,81617,29.4,22.7,67.4,2.2,0.0,0.0,C,1.65,0.7,0.0,8,16,17
b,F,81618,29.1,22.8,69.1,2.2,0.0,0.0,C,1.18,1.0,0.0,8,16,18
b,F,81619,28.0,23.1,74.8,1.9,0.0,0.0,C,0.38,0.8,0.0,8,16,19
b,F,81620,26.8,23.3,81.4,1.8,0.0,0.0,C,0.01,0.0,0.0,8,16,20
b,F,81621,26.3,23.3,83.7,2.0,0.0,0.0,C,0.009000000000000001,0.0,0.0,8,16,21
b,F,81622,25.8,23.3,86.2,1.1,0.0,0.0,C,0.008,0.0,0.0,8,16,22
b,F,81623,25.2,23.4,89.9,0.8,0.0,0.0,C,0.007,0.0,0.0,8,16,23
b,F,81700,24.9,23.4,91.2,0.9,0.0,0.0,C,0.006,0.0,0.0,8,17,0
b,F,81701,24.6,23.3,92.3,0.5,0.0,0.0,C,0.005,0.0,0.0,8,17,1
b,F,81702,24.5,23.2,92.9,0.7,0.0,0.0,G,0.004,0.0,0.0,8,17,2
b,F,81703,24.4,23.2,93.2,0.6,0.0,0.0,R,0.003,0.0,0.0,8,17,3
b,F,81704,24.3,23.3,93.7,0.5,0.0,4.0,R,0.002,0.0,0.0,8,17,4
b,F,81705,24.3,23.3,94.2,0.5,0.0,0.0,G,0.0009999999999999992,0.0,0.0,8,17,5
b,F,81706,24.3,23.2,93.5,0.6,0.1,7.0,R,0.0,0.0,0.0,8,17,6
b,F,81707,24.3,22.9,91.7,1.0,0.0,0.0,C,0.2,0.1,0.0,8,17,7
b,F,81708,25.0,22.9,88.1,0.7,0.0,0.0,C,0.42,0.0,0.0,8,17,8
b,F,81709,25.6,22.9,84.9,0.9,0.0,0.0,C,0.48,0.0,0.0,8,17,9
b,F,81710,25.8,22.8,83.4,2.1,0.0,0.0,C,0.66,0.1,0.0,8,17,10
b,F,81711,28.0,22.8,73.3,1.8,0.0,0.0,C,1.97,0.3,0.0,8,17,11
b,F,81712,28.7,22.3,68.2,1.2,0.0,0.0,C,1.4,0.1,0.0,8,17,12
b,F,81713,29.1,22.0,65.7,1.0,0.0,0.0,C,1.4,0.1,0.0,8,17,13
b,F,81714,29.0,22.2,66.8,1.4,0.0,0.0,C,1.15,0.1,0.0,8,17,14
b,F,81715,29.7,21.8,62.7,1.5,0.0,9.0,R,1.2,0.3,0.0,8,17,15
b,F,81716,25.7,22.6,83.0,2.4,8.1,39.0,R,0.81,0.1,0.0,8,17,16
b,F,81717,26.8,23.3,81.5,1.9,0.0,0.0,C,1.42,0.6,0.0,8,17,17
b,F,81718,26.7,23.2,81.4,1.5,0.0,0.0,C,0.69,0.3,0.0,8,17,18
b,F,81719,26.2,22.6,80.6,1.6,0.0,0.0,C,0.34,0.3,0.0,8,17,19
b,F,81720,24.9,22.6,86.8,1.5,0.0,0.0,C,0.01,0.0,0.0,8,17,20
b,F,81721,24.2,22.1,87.6,1.7,0.0,0.0,G,0.009000000000000001,0.0,0.0,8,17,21
b,F,81722,23.4,20.9,86.0,1.1,0.0,0.0,C,0.008,0.0,0.0,8,17,22
b,F,81723,23.2,20.1,82.6,1.7,0.0,0.0,C,0.007,0.0,0.0,8,17,23
b,F,81800,22.8,20.0,84.1,0.8,0.0,0.0,C,0.006,0.0,0.0,8,18,0
b,F,81801,22.5,19.8,84.6,0.4,0.0,0.0,C,0.005,0.0,0.0,8,18,1
b,F,81802,21.9,20.2,90.1,1.2,0.0,0.0,G,0.004,0.0,0.0,8,18,2
b,F,81803,21.4,20.1,92.3,1.1,0.0,0.0,G,0.003,0.0,0.0,8,18,3
b,F,81804,20.9,19.8,93.6,1.2,0.0,0.0,G,0.002,0.0,0.0,8,18,4
b,F,81805,20.7,19.7,94.1,0.1,0.0,0.0,G,0.0009999999999999992,0.0,0.0,8,18,5
b,F,81806,20.5,19.5,94.3,0.5,0.0,0.0,G,0.0,0.0,0.0,8,18,6
b,F,81807,20.6,19.7,94.1,0.8,0.0,0.0,G,0.2,0.3,0.0,8,18,7
b,F,81808,22.1,20.4,90.1,0.3,0.0,0.0,G,0.76,0.4,0.0,8,18,8
b,F,81809,24.3,20.5,79.9,0.7,0.0,0.0,C,1.7,1.0,0.0,8,18,9
b,F,81810,26.2,20.1,69.1,0.9,0.0,0.0,C,2.38,0.9,0.0,8,18,10
b,F,81811,27.5,19.6,62.4,1.4,0.0,0.0,C,2.68,0.8,0.0,8,18,11
